# Unicode 17.0 sequences supplementing the existing Twemoji catalog.
# Code points	PNG filename	Unicode name	Emoji version
1FA88	1fa88.png	flute	15.0
1FA89	1fa89.png	harp	16.0
260E FE0F	260e.png	telephone	0.6
1F5A5 FE0F	1f5a5.png	desktop computer	0.7
1F5A8 FE0F	1f5a8.png	printer	0.7
2328 FE0F	2328.png	keyboard	1.0
1F5B1 FE0F	1f5b1.png	computer mouse	0.7
1F5B2 FE0F	1f5b2.png	trackball	0.7
1F39E FE0F	1f39e.png	film frames	0.7
1F4FD FE0F	1f4fd.png	film projector	0.7
1F56F FE0F	1f56f.png	candle	0.7
1F5DE FE0F	1f5de.png	rolled-up newspaper	0.7
1F3F7 FE0F	1f3f7.png	label	0.7
1FA8E	1fa8e.png	treasure chest	17.0
2709 FE0F	2709.png	envelope	0.6
1F5F3 FE0F	1f5f3.png	ballot box with ballot	0.7
270F FE0F	270f.png	pencil	0.6
2712 FE0F	2712.png	black nib	0.6
1F58B FE0F	1f58b.png	fountain pen	0.7
1F58A FE0F	1f58a.png	pen	0.7
1F58C FE0F	1f58c.png	paintbrush	0.7
1F58D FE0F	1f58d.png	crayon	0.7
1F5C2 FE0F	1f5c2.png	card index dividers	0.7
1F5D2 FE0F	1f5d2.png	spiral notepad	0.7
1F5D3 FE0F	1f5d3.png	spiral calendar	0.7
1F587 FE0F	1f587.png	linked paperclips	0.7
2702 FE0F	2702.png	scissors	0.6
1F5C3 FE0F	1f5c3.png	card file box	0.7
1F5C4 FE0F	1f5c4.png	file cabinet	0.7
1F5D1 FE0F	1f5d1.png	wastebasket	0.7
1F5DD FE0F	1f5dd.png	old key	0.7
26CF FE0F	26cf.png	pick	0.7
2692 FE0F	2692.png	hammer and pick	1.0
1F6E0 FE0F	1f6e0.png	hammer and wrench	0.7
1F5E1 FE0F	1f5e1.png	dagger	0.7
2694 FE0F	2694.png	crossed swords	1.0
1F6E1 FE0F	1f6e1.png	shield	0.7
2699 FE0F	2699.png	gear	1.0
1F5DC FE0F	1f5dc.png	clamp	0.7
2696 FE0F	2696.png	balance scale	1.0
26D3 FE0F 200D 1F4A5	26d3-fe0f-200d-1f4a5.png	broken chain	15.1
26D3 200D 1F4A5	26d3-fe0f-200d-1f4a5.png	broken chain	15.1
26D3 FE0F	26d3.png	chains	0.7
1FA8F	1fa8f.png	shovel	16.0
2697 FE0F	2697.png	alembic	1.0
1F6CF FE0F	1f6cf.png	bed	0.7
1F6CB FE0F	1f6cb.png	couch and lamp	0.7
26B0 FE0F	26b0.png	coffin	1.0
26B1 FE0F	26b1.png	funeral urn	1.0
26A0 FE0F	26a0.png	warning	0.6
2622 FE0F	2622.png	radioactive	1.0
2623 FE0F	2623.png	biohazard	1.0
2B06 FE0F	2b06.png	up arrow	0.6
2197 FE0F	2197.png	up-right arrow	0.6
27A1 FE0F	27a1.png	right arrow	0.6
2198 FE0F	2198.png	down-right arrow	0.6
2B07 FE0F	2b07.png	down arrow	0.6
2199 FE0F	2199.png	down-left arrow	0.6
2B05 FE0F	2b05.png	left arrow	0.6
2196 FE0F	2196.png	up-left arrow	0.6
2195 FE0F	2195.png	up-down arrow	0.6
2194 FE0F	2194.png	left-right arrow	0.6
21A9 FE0F	21a9.png	right arrow curving left	0.6
21AA FE0F	21aa.png	left arrow curving right	0.6
2934 FE0F	2934.png	right arrow curving up	0.6
2935 FE0F	2935.png	right arrow curving down	0.6
269B FE0F	269b.png	atom symbol	1.0
1F549 FE0F	1f549.png	om	0.7
2721 FE0F	2721.png	star of David	0.7
2638 FE0F	2638.png	wheel of dharma	0.7
262F FE0F	262f.png	yin yang	0.7
271D FE0F	271d.png	latin cross	0.7
2626 FE0F	2626.png	orthodox cross	1.0
262A FE0F	262a.png	star and crescent	0.7
262E FE0F	262e.png	peace symbol	1.0
1FAAF	1faaf.png	khanda	15.0
25B6 FE0F	25b6.png	play button	0.6
23ED FE0F	23ed.png	next track button	0.7
23EF FE0F	23ef.png	play or pause button	1.0
25C0 FE0F	25c0.png	reverse button	0.6
23EE FE0F	23ee.png	last track button	0.7
23F8 FE0F	23f8.png	pause button	0.7
23F9 FE0F	23f9.png	stop button	0.7
23FA FE0F	23fa.png	record button	0.7
23CF FE0F	23cf.png	eject button	1.0
1F6DC	1f6dc.png	wireless	15.0
2640 FE0F	2640.png	female sign	4.0
2642 FE0F	2642.png	male sign	4.0
26A7 FE0F	26a7.png	transgender symbol	13.0
2716 FE0F	2716.png	multiply	0.6
267E FE0F	267e.png	infinity	11.0
203C FE0F	203c.png	double exclamation mark	0.6
2049 FE0F	2049.png	exclamation question mark	0.6
3030 FE0F	3030.png	wavy dash	0.6
2695 FE0F	2695.png	medical symbol	4.0
267B FE0F	267b.png	recycling symbol	0.6
269C FE0F	269c.png	fleur-de-lis	1.0
2611 FE0F	2611.png	check box with check	0.6
2714 FE0F	2714.png	check mark	0.6
303D FE0F	303d.png	part alternation mark	0.6
2733 FE0F	2733.png	eight-spoked asterisk	0.6
2734 FE0F	2734.png	eight-pointed star	0.6
2747 FE0F	2747.png	sparkle	0.6
00A9 FE0F	a9.png	copyright	0.6
00A9	a9.png	copyright	0.6
00AE FE0F	ae.png	registered	0.6
00AE	ae.png	registered	0.6
2122 FE0F	2122.png	trade mark	0.6
2122	2122.png	trade mark	0.6
1FADF	1fadf.png	splatter	16.0
0023 FE0F 20E3	23-20e3.png	keycap: #	0.6
002A FE0F 20E3	2a-20e3.png	keycap: *	2.0
0030 FE0F 20E3	30-20e3.png	keycap: 0	0.6
0031 FE0F 20E3	31-20e3.png	keycap: 1	0.6
0032 FE0F 20E3	32-20e3.png	keycap: 2	0.6
0033 FE0F 20E3	33-20e3.png	keycap: 3	0.6
0034 FE0F 20E3	34-20e3.png	keycap: 4	0.6
0035 FE0F 20E3	35-20e3.png	keycap: 5	0.6
0036 FE0F 20E3	36-20e3.png	keycap: 6	0.6
0037 FE0F 20E3	37-20e3.png	keycap: 7	0.6
0038 FE0F 20E3	38-20e3.png	keycap: 8	0.6
0039 FE0F 20E3	39-20e3.png	keycap: 9	0.6
1F170 FE0F	1f170.png	A button (blood type)	0.6
1F171 FE0F	1f171.png	B button (blood type)	0.6
2139 FE0F	2139.png	information	0.6
24C2 FE0F	24c2.png	circled M	0.6
1F17E FE0F	1f17e.png	O button (blood type)	0.6
1F17F FE0F	1f17f.png	P button	0.6
1F202 FE0F	1f202.png	Japanese “service charge” button	0.6
1F237 FE0F	1f237.png	Japanese “monthly amount” button	0.6
3297 FE0F	3297.png	Japanese “congratulations” button	0.6
3299 FE0F	3299.png	Japanese “secret” button	0.6
25FC FE0F	25fc.png	black medium square	0.6
25FB FE0F	25fb.png	white medium square	0.6
25AA FE0F	25aa.png	black small square	0.6
25AB FE0F	25ab.png	white small square	0.6
1F3F3 FE0F	1f3f3.png	white flag	0.7
1F3F3 200D 1F308	1f3f3-fe0f-200d-1f308.png	rainbow flag	4.0
1F3F3 200D 26A7 FE0F	1f3f3-fe0f-200d-26a7-fe0f.png	transgender flag	13.0
1F3F3 FE0F 200D 26A7	1f3f3-fe0f-200d-26a7-fe0f.png	transgender flag	13.0
1F3F3 200D 26A7	1f3f3-fe0f-200d-26a7-fe0f.png	transgender flag	13.0
1F3F4 200D 2620	1f3f4-200d-2620-fe0f.png	pirate flag	11.0
1F1E8 1F1F6	1f1e8-1f1f6.png	flag: Sark	16.0
